date,max_supply,total_supply,the_open_network_foundation,frozen,issued_supply,backers,the_locker,dns_locked,telegram,inactive_early_wallet,mining_smart_contracts,circulating_supply_first_principles,circulating_supply_api
2020-02-29,5007531885,5007531885,0,0,68641578.44,0,0,0,0,0,4938890307,68641578.44,68641578.44
2020-03-01,5007562208,5007562208,0,0,68696945.69,0,0,0,0,0,4938865263,68696945.69,68696945.69
2020-03-02,5007617544,5007617544,0,0,68752277.84,0,0,0,0,0,4938865266,68752277.84,68752277.84
2020-03-03,5007673390,5007673390,0,0,68808128.94,0,0,0,0,0,4938865261,68808128.94,68808128.94
2020-03-04,5007718319,5007718319,0,0,68853057.79,0,0,0,0,0,4938865261,68853057.79,68853057.79
2020-03-05,5007774070,5007774070,0,0,68908808.79,0,0,0,0,0,4938865261,68908808.79,68908808.79
2020-03-06,5007831116,5007831116,0,0,68965855.54,0,0,0,0,0,4938865261,68965855.54,68965855.54
2020-03-07,5007885739,5007885739,0,0,69020478.74,0,0,0,0,0,4938865261,69020478.74,69020478.74
2020-03-08,5007945063,5007945063,0,0,69079802.09,0,0,0,0,0,4938865261,69079802.09,69079802.09
2020-03-09,5008002088,5008002088,0,0,69136827.34,0,0,0,0,0,4938865261,69136827.34,69136827.34
2020-03-10,5008060892,5008060892,0,0,69195630.79,0,0,0,0,0,4938865261,69195630.79,69195630.79
2020-03-11,5008121497,5008121497,0,0,69256236.54,0,0,0,0,0,4938865261,69256236.54,69256236.54
2020-03-12,5008180195,5008180195,0,0,69314933.99,0,0,0,0,0,4938865261,69314933.99,69314933.99
2020-03-13,5008240899,5008240899,0,0,69375638.79,0,0,0,0,0,4938865261,69375638.79,69375638.79
2020-03-14,5008299833,5008299833,0,0,69434572.69,0,0,0,0,0,4938865261,69434572.69,69434572.69
2020-03-15,5008352997,5008352997,0,0,69487736.09,0,0,0,0,0,4938865261,69487736.09,69487736.09
2020-03-16,5008411058,5008411058,0,0,69545797.64,0,0,0,0,0,4938865261,69545797.64,69545797.64
2020-03-17,5008471762,5008471762,0,0,69606501.64,0,0,0,0,0,4938865261,69606501.64,69606501.64
2020-03-18,5008530711,5008530711,0,0,69665450.84,0,0,0,0,0,4938865261,69665450.84,69665450.84
2020-03-19,5008587088,5008587088,0,0,69721827.64,0,0,0,0,0,4938865261,69721827.64,69721827.64
2020-03-20,5008644237,5008644237,0,0,69778976.29,0,0,0,0,0,4938865261,69778976.29,69778976.29
2020-03-21,5008701872,5008701872,0,0,69836611.59,0,0,0,0,0,4938865261,69836611.59,69836611.59
2020-03-22,5008758813,5008758813,0,0,69893552.29,0,0,0,0,0,4938865261,69893552.29,69893552.29
2020-03-23,5008816481,5008816481,0,0,69951219.73,0,0,0,0,0,4938865262,69951219.73,69951219.73
2020-03-24,5008853533,5008853533,0,0,69988271.28,0,0,0,0,0,4938865262,69988271.28,69988271.28
2020-03-25,5008883369,5008883369,0,0,70018107.45,0,0,0,0,0,4938865262,70018107.45,70018107.45
2020-03-26,5008930880,5008930880,0,0,70065618.35,0,0,0,0,0,4938865262,70065618.35,70065618.35
2020-03-27,5009000216,5009000216,0,0,70134954.65,0,0,0,0,0,4938865262,70134954.65,70134954.65
2020-03-28,5009057311,5009057311,0,0,70192049.51,0,0,0,0,0,4938865262,70192049.51,70192049.51
2020-03-29,5009104481,5009104481,0,0,70239208.91,0,0,0,0,0,4938865272,70239208.91,70239208.91
2020-03-30,5009154539,5009154539,0,0,71289267.46,0,0,0,0,0,4937865272,71289267.46,71289267.46
2020-03-31,5009211747,5009211747,0,0,71346475.41,0,0,0,0,0,4937865272,71346475.41,71346475.41
2020-04-01,5009268847,5009268847,0,0,71403577.3,0,0,0,0,0,4937865269,71403577.3,71403577.3
2020-04-02,5009325402,5009325402,0,0,71460132.65,0,0,0,0,0,4937865269,71460132.65,71460132.65
2020-04-03,5009374844,5009374844,0,0,71509574.79,0,0,0,0,0,4937865269,71509574.79,71509574.79
2020-04-04,5009407292,5009407292,0,0,71542023.06,0,0,0,0,0,4937865269,71542023.06,71542023.06
2020-04-05,5009407526,5009407526,0,0,71542256.48,0,0,0,0,0,4937865269,71542256.48,71542256.48
2020-04-06,5009408250,5009408250,0,0,81542980.95,0,0,0,0,0,4927865269,81542980.95,81542980.95
2020-04-07,5009454760,5009454760,0,0,81589490.23,0,0,0,0,0,4927865269,81589490.23,81589490.23
2020-04-08,5009518388,5009518388,0,0,81653118.98,0,0,0,0,0,4927865269,81653118.98,81653118.98
2020-04-09,5009583181,5009583181,0,0,81717911.23,0,0,0,0,0,4927865269,81717911.23,81717911.23
2020-04-10,5009644608,5009644608,0,0,81779338.62,0,0,0,0,0,4927865269,81779338.62,81779338.62
2020-04-11,5009700248,5009700248,0,0,81834979.01,0,0,0,0,0,4927865269,81834979.01,81834979.01
2020-04-12,5009747405,5009747405,0,0,81882136.04,0,0,0,0,0,4927865269,81882136.04,81882136.04
2020-04-13,5009808173,5009808173,0,0,81942903.36,0,0,0,0,0,4927865269,81942903.36,81942903.36
2020-04-14,5009868389,5009868389,0,0,82003119.33,0,0,0,0,0,4927865269,82003119.33,82003119.33
2020-04-15,5009928942,5009928942,0,0,82063673.04,0,0,0,0,0,4927865269,82063673.04,82063673.04
2020-04-16,5009989439,5009989439,0,0,82124169.14,0,0,0,0,0,4927865269,82124169.14,82124169.14
2020-04-17,5010053315,5010053315,0,0,82188045.51,0,0,0,0,0,4927865269,82188045.51,82188045.51
2020-04-18,5010100416,5010100416,0,0,82235146.34,0,0,0,0,0,4927865269,82235146.34,82235146.34
2020-04-19,5010100416,5010100416,0,0,82235146.34,0,0,0,0,0,4927865269,82235146.34,82235146.34
2020-04-20,5010119497,5010119497,0,0,82254227.82,0,0,0,0,0,4927865269,82254227.82,82254227.82
2020-04-21,5010170911,5010170911,0,0,82299642.05,0,0,0,0,0,4927871269,82299642.05,82299642.05
2020-04-22,5010233917,5010233917,0,0,82362647.76,0,0,0,0,0,4927871269,82362647.76,82362647.76
2020-04-23,5010295671,5010295671,0,0,82424401.71,0,0,0,0,0,4927871269,82424401.71,82424401.71
2020-04-24,5010357759,5010357759,0,0,82486489.27,0,0,0,0,0,4927871269,82486489.27,82486489.27
2020-04-25,5010420385,5010420385,0,0,82549115.41,0,0,0,0,0,4927871269,82549115.41,82549115.41
2020-04-26,5010482663,5010482663,0,0,82611393.69,0,0,0,0,0,4927871269,82611393.69,82611393.69
2020-04-27,5010545026,5010545026,0,0,82673756.64,0,0,0,0,0,4927871269,82673756.64,82673756.64
2020-04-28,5010606339,5010606339,0,0,82735069.72,0,0,0,0,0,4927871269,82735069.72,82735069.72
2020-04-29,5010667577,5010667577,0,0,82796407.59,0,0,0,0,0,4927871169,82796407.59,82796407.59
2020-04-30,5010729835,5010729835,0,0,82858665.32,0,0,0,0,0,4927871169,82858665.32,82858665.32
2020-05-01,5010790880,5010790880,0,0,82919711.04,0,0,0,0,0,4927871169,82919711.04,82919711.04
2020-05-02,5010852676,5010852676,0,0,82977506.2,0,0,0,0,0,4927875169,82977506.2,82977506.2
2020-05-03,5010915077,5010915077,0,0,83039907.71,0,0,0,0,0,4927875169,83039907.71,83039907.71
2020-05-04,5010977228,5010977228,0,0,83102058.59,0,0,0,0,0,4927875169,83102058.59,83102058.59
2020-05-05,5011039779,5011039779,0,0,83164594.12,0,0,0,0,0,4927875184,83164594.12,83164594.12
2020-05-06,5011102437,5011102437,0,0,83227252.59,0,0,0,0,0,4927875184,83227252.59,83227252.59
2020-05-07,5011165345,5011165345,0,0,83290160.67,0,0,0,0,0,4927875184,83290160.67,83290160.67
2020-05-08,5011226599,5011226599,0,0,83351414.62,0,0,0,0,0,4927875184,83351414.62,83351414.62
2020-05-09,5011285976,5011285976,0,0,83410790.59,0,0,0,0,0,4927875185,83410790.59,83410790.59
2020-05-10,5011345220,5011345220,0,0,83470034.46,0,0,0,0,0,4927875185,83470034.46,83470034.46
2020-05-11,5011404656,5011404656,0,0,83529470.16,0,0,0,0,0,4927875185,83529470.16,83529470.16
2020-05-12,5011466922,5011466922,0,0,83591736.49,0,0,0,0,0,4927875185,83591736.49,83591736.49
2020-05-13,5011526531,5011526531,0,0,83651345.31,0,0,0,0,0,4927875185,83651345.31,83651345.31
2020-05-14,5011587148,5011587148,0,0,83711962.6,0,0,0,0,0,4927875185,83711962.6,83711962.6
2020-05-15,5011648609,5011648609,0,0,83773423.16,0,0,0,0,0,4927875185,83773423.16,83773423.16
2020-05-16,5011711063,5011711063,0,0,83835877.65,0,0,0,0,0,4927875185,83835877.65,83835877.65
2020-05-17,5011773356,5011773356,0,0,83898171.04,0,0,0,0,0,4927875185,83898171.04,83898171.04
2020-05-18,5011836538,5011836538,0,0,83961352.85,0,0,0,0,0,4927875185,83961352.85,83961352.85
2020-05-19,5011900475,5011900475,0,0,84025289.46,0,0,0,0,0,4927875185,84025289.46,84025289.46
2020-05-20,5011964865,5011964865,0,0,84089919.59,0,0,0,0,0,4927874945,84089919.59,84089919.59
2020-05-21,5012028776,5012028776,0,0,84153830.46,0,0,0,0,0,4927874945,84153830.46,84153830.46
2020-05-22,5012093356,5012093356,0,0,84218410.52,0,0,0,0,0,4927874945,84218410.52,84218410.52
2020-05-23,5012157237,5012157237,0,0,84282291.09,0,0,0,0,0,4927874945,84282291.09,84282291.09
2020-05-24,5012222181,5012222181,0,0,84347235.73,0,0,0,0,0,4927874945,84347235.73,84347235.73
2020-05-25,5012287330,5012287330,0,0,84412383.23,0,0,0,0,0,4927874946,84412383.23,84412383.23
2020-05-26,5012352190,5012352190,0,0,84477243.94,0,0,0,0,0,4927874946,84477243.94,84477243.94
2020-05-27,5012416915,5012416915,0,0,84541968.91,0,0,0,0,0,4927874946,84541968.91,84541968.91
2020-05-28,5012481046,5012481046,0,0,84606099.93,0,0,0,0,0,4927874946,84606099.93,84606099.93
2020-05-29,5012545988,5012545988,0,0,84681041.33,0,0,0,0,0,4927864946,84681041.33,84681041.33
2020-05-30,5012610244,5012610244,0,0,84745297.73,0,0,0,0,0,4927864946,84745297.73,84745297.73
2020-05-31,5012674454,5012674454,0,0,84809507.59,0,0,0,0,0,4927864946,84809507.59,84809507.59
2020-06-01,5012738616,5012738616,0,0,84873669.1,0,0,0,0,0,4927864946,84873669.1,84873669.1
2020-06-02,5012803575,5012803575,0,0,84938628.71,0,0,0,0,0,4927864946,84938628.71,84938628.71
2020-06-03,5012868128,5012868128,0,0,85003181.7,0,0,0,0,0,4927864946,85003181.7,85003181.7
2020-06-04,5012930502,5012930502,0,0,85065555.45,0,0,0,0,0,4927864946,85065555.45,85065555.45
2020-06-05,5012993222,5012993222,0,0,85128275.7,0,0,0,0,0,4927864946,85128275.7,85128275.7
2020-06-06,5013057894,5013057894,0,0,85192947.25,0,0,0,0,0,4927864946,85192947.25,85192947.25
2020-06-07,5013122922,5013122922,0,0,85257975.47,0,0,0,0,0,4927864946,85257975.47,85257975.47
2020-06-08,5013187262,5013187262,0,0,85322315.44,0,0,0,0,0,4927864946,85322315.44,85322315.44
2020-06-09,5013252163,5013252163,0,0,85387216.68,0,0,0,0,0,4927864946,85387216.68,85387216.68
2020-06-10,5013316882,5013316882,0,0,85451935.92,0,0,0,0,0,4927864946,85451935.92,85451935.92
2020-06-11,5013381526,5013381526,0,0,85516579.89,0,0,0,0,0,4927864946,85516579.89,85516579.89
2020-06-12,5013446011,5013446011,0,0,85581064.27,0,0,0,0,0,4927864946,85581064.27,85581064.27
2020-06-13,5013510634,5013510634,0,0,85645687.49,0,0,0,0,0,4927864946,85645687.49,85645687.49
2020-06-14,5013575150,5013575150,0,0,85710203.15,0,0,0,0,0,4927864946,85710203.15,85710203.15
2020-06-15,5013639424,5013639424,0,0,85774478.03,0,0,0,0,0,4927864946,85774478.03,85774478.03
2020-06-16,5013703791,5013703791,0,0,85838844.99,0,0,0,0,0,4927864946,85838844.99,85838844.99
2020-06-17,5013768660,5013768660,0,0,85903713.74,0,0,0,0,0,4927864946,85903713.74,85903713.74
2020-06-18,5013833463,5013833463,0,0,85968516.12,0,0,0,0,0,4927864946,85968516.12,85968516.12
2020-06-19,5013898316,5013898316,0,0,86033374.48,0,0,0,0,0,4927864941,86033374.48,86033374.48
2020-06-20,5013962612,5013962612,0,0,86097670.38,0,0,0,0,0,4927864941,86097670.38,86097670.38
2020-06-21,5014027051,5014027051,0,0,86162110.04,0,0,0,0,0,4927864941,86162110.04,86162110.04
2020-06-22,5014092985,5014092985,0,0,86229043.95,0,0,0,0,0,4927863941,86229043.95,86229043.95
2020-06-23,5014158976,5014158976,0,0,86304231.38,0,0,0,0,0,4927854745,86304231.38,86304231.38
2020-06-24,5014224781,5014224781,0,0,86370035.9,0,0,0,0,0,4927854745,86370035.9,86370035.9
2020-06-25,5014290621,5014290621,0,0,86435876.31,0,0,0,0,0,4927854745,86435876.31,86435876.31
2020-06-26,5014356685,5014356685,0,0,86501940.09,0,0,0,0,0,4927854745,86501940.09,86501940.09
2020-06-27,5014422746,5014422746,0,0,86578000.83,0,0,0,0,0,4927844745,86578000.83,86578000.83
2020-06-28,5014488816,5014488816,0,0,86644071.28,0,0,0,0,0,4927844745,86644071.28,86644071.28
2020-06-29,5014554367,5014554367,0,0,86709622.54,0,0,0,0,0,4927844745,86709622.54,86709622.54
2020-06-30,5014619923,5014619923,0,0,86775177.73,0,0,0,0,0,4927844745,86775177.73,86775177.73
2020-07-01,5014685848,5014685848,0,0,87051103.18,0,0,0,0,0,4927634745,87051103.18,87051103.18
2020-07-02,5014751185,5014751185,0,0,87116439.63,0,0,0,0,0,4927634745,87116439.63,87116439.63
2020-07-03,5014815422,5014815422,0,0,87180779.03,0,0,0,0,0,4927634643,87180779.03,87180779.03
2020-07-04,5014881102,5014881102,0,0,87246459.21,0,0,0,0,0,4927634642,87246459.21,87246459.21
2020-07-05,5014946365,5014946365,0,0,87311722.28,0,0,0,0,0,4927634642,87311722.28,87311722.28
2020-07-06,5015011143,5015011143,0,0,87376500.67,0,0,0,0,0,4927634642,87376500.67,87376500.67
2020-07-07,5015076149,5015076149,0,0,87441640.51,0,0,0,0,0,4927634508,87441640.51,87441640.51
2020-07-08,5015141049,5015141049,0,0,87507121.52,0,0,0,0,0,4927633927,87507121.52,87507121.52
2020-07-09,5015206019,5015206019,0,0,87572340.71,0,0,0,0,0,4927633678,87572340.71,87572340.71
2020-07-10,5015271832,5015271832,0,0,87639234.23,0,0,0,0,0,4927632597,87639234.23,87639234.23
2020-07-11,5015336789,5015336789,0,0,92509060.08,0,0,0,0,0,4922827729,92509060.08,92509060.08
2020-07-12,5015402686,5015402686,0,0,99175230.6,0,0,0,0,0,4916227455,99175230.6,99175230.6
2020-07-13,5015468760,5015468760,0,0,109841578,0,0,0,0,0,4905627182,109841578,109841578
2020-07-14,5015534609,5015534609,0,0,116907701.7,0,0,0,0,0,4898626907,116907701.7,116907701.7
2020-07-15,5015600348,5015600348,0,0,129574312.5,0,0,0,0,0,4886026035,129574312.5,129574312.5
2020-07-16,5015666018,5015666018,0,0,143640461.2,0,0,0,0,0,4872025557,143640461.2,143640461.2
2020-07-17,5015731835,5015731835,0,0,169962451.2,0,0,0,0,0,4845769384,169962451.2,169962451.2
2020-07-18,5015796761,5015796761,0,0,175331655.1,0,0,0,0,0,4840465106,175331655.1,175331655.1
2020-07-19,5015862382,5015862382,0,0,184103657.1,0,0,0,0,0,4831758725,184103657.1,184103657.1
2020-07-20,5015927992,5015927992,0,0,189273135.9,0,0,0,0,0,4826654856,189273135.9,189273135.9
2020-07-21,5015993296,5015993296,0,0,194242914.8,0,0,0,0,0,4821750381,194242914.8,194242914.8
2020-07-22,5016058303,5016058303,0,0,202411996.3,0,0,0,0,0,4813646306,202411996.3,202411996.3
2020-07-23,5016123750,5016123750,0,0,208682228.1,0,0,0,0,0,4807441522,208682228.1,208682228.1
2020-07-24,5016189015,5016189015,0,0,238019164.9,0,0,0,0,0,4778169850,238019164.9,238019164.9
2020-07-25,5016254559,5016254559,0,0,245093987.6,0,0,0,0,0,4771160571,245093987.6,245093987.6
2020-07-26,5016320002,5016320002,0,0,251468198.3,0,0,0,0,0,4764851804,251468198.3,251468198.3
2020-07-27,5016385274,5016385274,0,0,296443655.2,0,0,0,0,0,4719941619,296443655.2,296443655.2
2020-07-28,5016450716,5016450716,0,0,303718279.3,0,0,0,0,0,4712732437,303718279.3,303718279.3
2020-07-29,5016515960,5016515960,0,0,348289000.8,0,0,0,0,0,4668226959,348289000.8,348289000.8
2020-07-30,5016581924,5016581924,0,0,355067638.9,0,0,0,0,0,4661514285,355067638.9,355067638.9
2020-07-31,5016650407,5016650407,0,0,362549398.1,0,0,0,0,0,4654101009,362549398.1,362549398.1
2020-08-01,5016729301,5016729301,0,0,368240666.7,0,0,0,0,0,4648488634,368240666.7,368240666.7
2020-08-02,5016809651,5016809651,0,0,415133089.7,0,0,0,0,0,4601676561,415133089.7,415133089.7
2020-08-03,5016890510,5016890510,0,0,423027121.9,0,0,0,0,0,4593863388,423027121.9,423027121.9
2020-08-04,5016971584,5016971584,0,0,431819871.6,0,0,0,0,0,4585151712,431819871.6,431819871.6
2020-08-05,5017051853,5017051853,0,0,441913206,0,0,0,0,0,4575138647,441913206,441913206
2020-08-06,5017132260,5017132260,0,0,455013878,0,0,0,0,0,4562118382,455013878,455013878
2020-08-07,5017211804,5017211804,0,0,470407490.2,0,0,0,0,0,4546804313,470407490.2,470407490.2
2020-08-08,5017288807,5017288807,0,0,519698959.2,0,0,0,0,0,4497589848,519698959.2,519698959.2
2020-08-09,5017361397,5017361397,0,0,542884298,0,0,0,0,0,4474477099,542884298,542884298
2020-08-10,5017433421,5017433421,0,0,563071598.5,0,0,0,0,0,4454361823,563071598.5,563071598.5
2020-08-11,5017507382,5017507382,0,0,589658437,0,0,0,0,0,4427848945,589658437,589658437
2020-08-12,5017581828,5017581828,0,0,615245254.1,0,0,0,0,0,4402336574,615245254.1,615245254.1
2020-08-13,5017656723,5017656723,0,0,645133720.1,0,0,0,0,0,4372523003,645133720.1,645133720.1
2020-08-14,5017728912,5017728912,0,0,670018669.1,0,0,0,0,0,4347710243,670018669.1,670018669.1
2020-08-15,5017799547,5017799547,0,0,693302967.5,0,0,0,0,0,4324496580,693302967.5,693302967.5
2020-08-16,5017869150,5017869150,0,0,718286031,0,0,0,0,0,4299583118,718286031,718286031
2020-08-17,5017940988,5017940988,0,0,745271130.4,0,0,0,0,0,4272669858,745271130.4,745271130.4
2020-08-18,5018014384,5018014384,0,0,770558482,0,0,0,0,0,4247455902,770558482,770558482
2020-08-19,5018088766,5018088766,0,0,796846530.7,0,0,0,0,0,4221242235,796846530.7,796846530.7
2020-08-20,5018163718,5018163718,0,0,819934058.5,0,0,0,0,0,4198229660,819934058.5,819934058.5
2020-08-21,5018237435,5018237435,0,0,842117378.8,0,0,0,0,0,4176120056,842117378.8,842117378.8
2020-08-22,5018309560,5018309560,0,0,863108606.2,0,0,0,0,0,4155200954,863108606.2,863108606.2
2020-08-23,5018383869,5018383869,0,0,933907618.7,0,0,0,0,0,4084476251,933907618.7,933907618.7
2020-08-24,5018459063,5018459063,0,0,950304010.1,0,0,0,0,0,4068155053,950304010.1,950304010.1
2020-08-25,5018532635,5018532635,0,0,959252912.3,0,0,0,0,0,4059279723,959252912.3,959252912.3
2020-08-26,5018603626,5018603626,0,0,961313355.9,0,0,0,0,0,4057290270,961313355.9,961313355.9
2020-08-27,5018672779,5018672779,0,0,962401263.2,0,0,0,0,0,4056271516,962401263.2,962401263.2
2020-08-28,5018745535,5018745535,0,0,962474330.4,0,0,0,0,0,4056271204,962474330.4,962474330.4
2020-08-29,5018815214,5018815214,0,0,963146614.5,0,0,0,0,0,4055668600,963146614.5,963146614.5
2020-08-30,5018882340,5018882340,0,0,963216837.1,0,0,0,0,0,4055665503,963216837.1,963216837.1
2020-08-31,5018955162,5018955162,0,0,1054831354,0,0,0,0,0,3964123807,1054831354,1054831354
2020-09-01,5019029419,5019029419,0,0,1054912298,0,0,0,0,0,3964117121,1054912298,1054912298
2020-09-02,5019103208,5019103208,0,0,1054990781,0,0,0,0,0,3964112427,1054990781,1054990781
2020-09-03,5019172969,5019172969,0,0,1055065229,0,0,0,0,0,3964107740,1055065229,1055065229
2020-09-04,5019245712,5019245712,0,0,1055142562,0,0,0,0,0,3964103150,1055142562,1055142562
2020-09-05,5019315585,5019315585,0,0,1055214672,0,0,0,0,0,3964100913,1055214672,1055214672
2020-09-06,5019382809,5019382809,0,0,1055288045,0,0,0,0,0,3964094765,1055288045,1055288045
2020-09-07,5019449985,5019449985,0,0,1055359910,0,0,0,0,0,3964090075,1055359910,1055359910
2020-09-08,5019516698,5019516698,0,0,1055427982,0,0,0,0,0,3964088716,1055427982,1055427982
2020-09-09,5019583714,5019583714,0,0,1055497489,0,0,0,0,0,3964086226,1055497489,1055497489
2020-09-10,5019651257,5019651257,0,0,1055562022,0,0,0,0,0,3964089235,1055562022,1055562022
2020-09-11,5019718241,5019718241,0,0,1055625017,0,0,0,0,0,3964093224,1055625017,1055625017
2020-09-12,5019784207,5019784207,0,0,1055687027,0,0,0,0,0,3964097180,1055687027,1055687027
2020-09-13,5019853441,5019853441,0,0,1055752114,0,0,0,0,0,3964101327,1055752114,1055752114
2020-09-14,5019920514,5019920514,0,0,1055815257,0,0,0,0,0,3964105256,1055815257,1055815257
2020-09-15,5019986375,5019986375,0,0,1055877371,0,0,0,0,0,3964109004,1055877371,1055877371
2020-09-16,5020049904,5020049904,0,0,1055938915,0,0,0,0,0,3964110989,1055938915,1055938915
2020-09-17,5020115246,5020115246,0,0,1056004089,0,0,0,0,0,3964111157,1056004089,1056004089
2020-09-18,5020186187,5020186187,0,0,1056075509,0,0,0,0,0,3964110679,1056075509,1056075509
2020-09-19,5020259856,5020259856,0,0,1056149012,0,0,0,0,0,3964110844,1056149012,1056149012
2020-09-20,5020331612,5020331612,0,0,1056221048,0,0,0,0,0,3964110564,1056221048,1056221048
2020-09-21,5020402358,5020402358,0,0,1056292170,0,0,0,0,0,3964110187,1056292170,1056292170
2020-09-22,5020468964,5020468964,0,0,1056356776,0,0,0,0,0,3964112188,1056356776,1056356776
2020-09-23,5020538631,5020538631,0,0,1056422567,0,0,0,0,0,3964116064,1056422567,1056422567
2020-09-24,5020598707,5020598707,0,0,1056478915,0,0,0,0,0,3964119793,1056478915,1056478915
2020-09-25,5020662245,5020662245,0,0,1056538963,0,0,0,0,0,3964123283,1056538963,1056538963
2020-09-26,5020726073,5020726073,0,0,1056598724,0,0,0,0,0,3964127349,1056598724,1056598724
2020-09-27,5020792713,5020792713,0,0,1056661130,0,0,0,0,0,3964131583,1056661130,1056661130
2020-09-28,5020861117,5020861117,0,0,1056725659,0,0,0,0,0,3964135458,1056725659,1056725659
2020-09-29,5020927620,5020927620,0,0,1056788051,0,0,0,0,0,3964139570,1056788051,1056788051
2020-09-30,5020994926,5020994926,0,0,1056851560,0,0,0,0,0,3964143366,1056851560,1056851560
2020-10-01,5021063098,5021063098,0,0,1056915618,0,0,0,0,0,3964147479,1056915618,1056915618
2020-10-02,5021140785,5021140785,0,0,1056989513,0,0,0,0,0,3964151272,1056989513,1056989513
2020-10-03,5021215183,5021215183,0,0,1057064195,0,0,0,0,0,3964150988,1057064195,1057064195
2020-10-04,5021289621,5021289621,0,0,1057138921,0,0,0,0,0,3964150700,1057138921,1057138921
2020-10-05,5021358549,5021358549,0,0,1057208436,0,0,0,0,0,3964150113,1057208436,1057208436
2020-10-06,5021431127,5021431127,0,0,1057279367,0,0,0,0,0,3964151759,1057279367,1057279367
2020-10-07,5021503334,5021503334,0,0,1057347451,0,0,0,0,0,3964155883,1057347451,1057347451
2020-10-08,5021569226,5021569226,0,0,1057410907,0,0,0,0,0,3964158319,1057410907,1057410907
2020-10-09,5021633960,5021633960,0,0,1057476134,0,0,0,0,0,3964157826,1057476134,1057476134
2020-10-10,5021698785,5021698785,0,0,1057542848,0,0,0,0,0,3964155937,1057542848,1057542848
2020-10-11,5021767549,5021767549,0,0,1057613301,0,0,0,0,0,3964154248,1057613301,1057613301
2020-10-12,5021842168,5021842168,0,0,1057689099,0,0,0,0,0,3964153069,1057689099,1057689099
2020-10-13,5021919430,5021919430,0,0,1057768742,0,0,0,0,0,3964150688,1057768742,1057768742
2020-10-14,5021990343,5021990343,0,0,1057841839,0,0,0,0,0,3964148503,1057841839,1057841839
2020-10-15,5022063121,5022063121,0,0,1057915904,0,0,0,0,0,3964147217,1057915904,1057915904
2020-10-16,5022137661,5022137661,0,0,1057991730,0,0,0,0,0,3964145932,1057991730,1057991730
2020-10-17,5022211176,5022211176,0,0,1058066525,0,0,0,0,0,3964144651,1058066525,1058066525
2020-10-18,5022283851,5022283851,0,0,1058140288,0,0,0,0,0,3964143563,1058140288,1058140288
2020-10-19,5022354589,5022354589,0,0,1058211715,0,0,0,0,0,3964142874,1058211715,1058211715
2020-10-20,5022423530,5022423530,0,0,1058281643,0,0,0,0,0,3964141886,1058281643,1058281643
2020-10-21,5022489264,5022489264,0,0,1058349070,0,0,0,0,0,3964140194,1058349070,1058349070
2020-10-22,5022559601,5022559601,0,0,1058421192,0,0,0,0,0,3964138409,1058421192,1058421192
2020-10-23,5022633326,5022633326,0,0,1058496399,0,0,0,0,0,3964136926,1058496399,1058496399
2020-10-24,5022703238,5022703238,0,0,1058567892,0,0,0,0,0,3964135346,1058567892,1058567892
2020-10-25,5022774218,5022774218,0,0,1058641258,0,0,0,0,0,3964132960,1058641258,1058641258
2020-10-26,5022852055,5022852055,0,0,1058720476,0,0,0,0,0,3964131579,1058720476,1058720476
2020-10-27,5022926919,5022926919,0,0,1058796522,0,0,0,0,0,3964130396,1058796522,1058796522
2020-10-28,5023003874,5023003874,0,0,1058874870,0,0,0,0,0,3964129004,1058874870,1058874870
2020-10-29,5023079788,5023079788,0,0,1058951468,0,0,0,0,0,3964128320,1058951468,1058951468
2020-10-30,5023152523,5023152523,0,0,1059025986,0,0,0,0,0,3964126538,1059025986,1059025986
2020-10-31,5023224001,5023224001,0,0,1059098947,0,0,0,0,0,3964125054,1059098947,1059098947
2020-11-01,5023295878,5023295878,0,0,1059174411,0,0,0,0,0,3964121467,1059174411,1059174411
2020-11-02,5023372523,5023372523,0,0,1059253346,0,0,0,0,0,3964119177,1059253346,1059253346
2020-11-03,5023453766,5023453766,0,0,1059335183,0,0,0,0,0,3964118583,1059335183,1059335183
2020-11-04,5023531519,5023531519,0,0,1059414735,0,0,0,0,0,3964116784,1059414735,1059414735
2020-11-05,5023604825,5023604825,0,0,1168323957,0,0,0,0,0,3855280868,1168323957,1168323957
2020-11-06,5023676190,5023676190,0,0,1168395441,0,0,0,0,0,3855280749,1168395441,1168395441
2020-11-07,5023752448,5023752448,0,0,1168471718,0,0,0,0,0,3855280731,1168471718,1168471718
2020-11-08,5023827813,5023827813,0,0,1168547196,0,0,0,0,0,3855280617,1168547196,1168547196
2020-11-09,5023904555,5023904555,0,0,1168623938,0,0,0,0,0,3855280617,1168623938,1168623938
2020-11-10,5023978210,5023978210,0,0,1168697597,0,0,0,0,0,3855280614,1168697597,1168697597
2020-11-11,5024055550,5024055550,0,0,1168775055,0,0,0,0,0,3855280496,1168775055,1168775055
2020-11-12,5024130318,5024130318,0,0,1168850039,0,0,0,0,0,3855280278,1168850039,1168850039
2020-11-13,5024206189,5024206189,0,0,1168926432,0,0,0,0,0,3855279758,1168926432,1168926432
2020-11-14,5024284809,5024284809,0,0,1169005270,0,0,0,0,0,3855279539,1169005270,1169005270
2020-11-15,5024363897,5024363897,0,0,1169084376,0,0,0,0,0,3855279522,1169084376,1169084376
2020-11-16,5024444394,5024444394,0,0,1169164891,0,0,0,0,0,3855279503,1169164891,1169164891
