DATE,PUBLIC_DISTRIBUTION_DAILY,FLARE_LABS_DAILY,FLARE_VC_FUND_DAILY,FLARE_FOUNDATION_DAILY,FOUNDING_TEAM_DAILY,REST_TEAM_ADVISORS_DAILY,BACKERS_DAILY,BURNS_DAILY,TOTAL_UNLOCKS_DAILY,FOUNDATION_UNLOCKS_DAILY,CUMULATIVE_FOUNDATION_UNLOCKS,TEAM_UNLOCKS_DAILY,CUMULATIVE_TEAM_UNLOCKS,NET_SUPPLY_CHANGE,CUMULATIVE_INFLATION,CUMULATIVE_UNLOCKS,CUMULATIVE_BURNS
2024-01-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21728637600.548330,17966129.032258,13234204838.709676,54684104.741935,0,34962842439.258006,378513871.935508
2024-01-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21767494072.709620,17966129.032258,13252170967.741934,54684104.741935,0,35019665040.451554,380652368.387121
2024-02-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21806350544.870910,17966129.032258,13270137096.774192,54684104.741935,0,35076487641.645102,382790864.838734
2024-02-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21845207017.032200,17966129.032258,13288103225.806450,54684104.741935,0,35133310242.838650,384929361.290347
2024-02-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21884063489.193490,17966129.032258,13306069354.838708,54684104.741935,0,35190132844.032198,387067857.741960
2024-02-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21922919961.354780,17966129.032258,13324035483.870966,54684104.741935,0,35246955445.225746,389206354.193573
2024-02-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,21961776433.516070,17966129.032258,13342001612.903224,54684104.741935,0,35303778046.419294,391344850.645186
2024-02-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,22000632905.677360,17966129.032258,13359967741.935482,54684104.741935,0,35360600647.612842,393483347.096799
2024-02-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,22039489377.838650,17966129.032258,13377933870.967740,54684104.741935,0,35417423248.806390,395621843.548412
2024-02-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,2138496.451613,56822601.193548,38856472.161290,22078345849.999940,17966129.032258,13395899999.999998,54684104.741935,0,35474245849.999938,397760340.000025
2024-02-09,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22119882078.862009,47812753.793103,13443712753.793101,87063003.689655,0,35563594832.655110,400046318.965542
2024-02-10,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22161418307.724078,47812753.793103,13491525507.586204,87063003.689655,0,35652943815.310282,402332297.931059
2024-02-11,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22202954536.586147,47812753.793103,13539338261.379307,87063003.689655,0,35742292797.965454,404618276.896576
2024-02-12,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22244490765.448216,47812753.793103,13587151015.172410,87063003.689655,0,35831641780.620626,406904255.862093
2024-02-13,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22286026994.310285,47812753.793103,13634963768.965513,87063003.689655,0,35920990763.275798,409190234.827610
2024-02-14,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22327563223.172354,47812753.793103,13682776522.758616,87063003.689655,0,36010339745.930970,411476213.793127
2024-02-15,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22369099452.034423,47812753.793103,13730589276.551719,87063003.689655,0,36099688728.586142,413762192.758644
2024-02-16,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22410635680.896492,47812753.793103,13778402030.344822,87063003.689655,0,36189037711.241314,416048171.724161
2024-02-17,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22452171909.758561,47812753.793103,13826214784.137925,87063003.689655,0,36278386693.896486,418334150.689678
2024-02-18,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22493708138.620630,47812753.793103,13874027537.931028,87063003.689655,0,36367735676.551658,420620129.655195
2024-02-19,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22535244367.482699,47812753.793103,13921840291.724131,87063003.689655,0,36457084659.206830,422906108.620712
2024-02-20,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22576780596.344768,47812753.793103,13969653045.517234,87063003.689655,0,36546433641.862002,425192087.586229
2024-02-21,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22618316825.206837,47812753.793103,14017465799.310337,87063003.689655,0,36635782624.517174,427478066.551746
2024-02-22,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22659853054.068906,47812753.793103,14065278553.103440,87063003.689655,0,36725131607.172346,429764045.517263
2024-02-23,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22701389282.930975,47812753.793103,14113091306.896543,87063003.689655,0,36814480589.827518,432050024.482780
2024-02-24,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22742925511.793044,47812753.793103,14160904060.689646,87063003.689655,0,36903829572.482690,434336003.448297
2024-02-25,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22784461740.655113,47812753.793103,14208716814.482749,87063003.689655,0,36993178555.137862,436621982.413814
2024-02-26,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22825997969.517182,47812753.793103,14256529568.275852,87063003.689655,0,37082527537.793034,438907961.379331
2024-02-27,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22867534198.379251,47812753.793103,14304342322.068955,87063003.689655,0,37171876520.448206,441193940.344848
2024-02-28,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22909070427.241320,47812753.793103,14352155075.862058,87063003.689655,0,37261225503.103378,443479919.310365
2024-02-29,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22950606656.103389,47812753.793103,14399967829.655161,87063003.689655,0,37350574485.758550,445765898.275882
2024-03-01,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,22992142884.965458,47812753.793103,14447780583.448264,87063003.689655,0,37439923468.413722,448051877.241399
2024-03-02,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,23033679113.827527,47812753.793103,14495593337.241367,87063003.689655,0,37529272451.068894,450337856.206916
2024-03-03,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,23075215342.689596,47812753.793103,14543406091.034470,87063003.689655,0,37618621433.724066,452623835.172433
2024-03-04,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,23116751571.551665,47812753.793103,14591218844.827573,87063003.689655,0,37707970416.379238,454909814.137950
2024-03-05,23311746.103448,10215517.241379,8172413.793103,8008965.517241,5720689.655172,5312068.965517,28607581.379310,2285978.965517,89348982.655172,41536228.862069,23158287800.413734,47812753.793103,14639031598.620676,87063003.689655,0,37797319399.034410,457195793.103467
2024-07-25,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28761659061.741851,19656283.064516,17554005772.096749,56374258.774194,0,46315664833.838600,765581729.677465
2024-07-26,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28800515533.903141,19656283.064516,17573662055.161265,56374258.774194,0,46374177589.064406,767720226.129078
2024-07-27,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28839372006.064431,19656283.064516,17593318338.225781,56374258.774194,0,46432690344.290212,769858722.580691
2024-07-28,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28878228478.225721,19656283.064516,17612974621.290297,56374258.774194,0,46491203099.516018,771997219.032304
2024-07-29,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28917084950.387011,19656283.064516,17632630904.354813,56374258.774194,0,46549715854.741824,774135715.483917
2024-07-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28955941422.548301,19656283.064516,17652287187.419329,56374258.774194,0,46608228609.967630,776274211.935530
2024-07-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,28994797894.709591,19656283.064516,17671943470.483845,56374258.774194,0,46666741365.193436,778412708.387143
2024-08-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29033654366.870881,19656283.064516,17691599753.548361,56374258.774194,0,46725254120.419242,780551204.838756
2024-08-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29072510839.032171,19656283.064516,17711256036.612877,56374258.774194,0,46783766875.645048,782689701.290369
2024-08-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29111367311.193461,19656283.064516,17730912319.677393,56374258.774194,0,46842279630.870854,784828197.741982
2024-08-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29150223783.354751,19656283.064516,17750568602.741909,56374258.774194,0,46900792386.096660,786966694.193595
2024-08-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29189080255.516041,19656283.064516,17770224885.806425,56374258.774194,0,46959305141.322466,789105190.645208
2024-08-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29227936727.677331,19656283.064516,17789881168.870941,56374258.774194,0,47017817896.548272,791243687.096821
2024-08-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29266793199.838621,19656283.064516,17809537451.935457,56374258.774194,0,47076330651.774078,793382183.548434
2024-08-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29305649671.999911,19656283.064516,17829193734.999973,56374258.774194,0,47134843406.999884,795520680.000047
2024-08-09,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29344506144.161201,19656283.064516,17848850018.064489,56374258.774194,0,47193356162.225690,797659176.451660
2024-08-10,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29383362616.322491,19656283.064516,17868506301.129005,56374258.774194,0,47251868917.451496,799797672.903273
2024-08-11,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29422219088.483781,19656283.064516,17888162584.193521,56374258.774194,0,47310381672.677302,801936169.354886
2024-08-12,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29461075560.645071,19656283.064516,17907818867.258037,56374258.774194,0,47368894427.903108,804074665.806499
2024-08-13,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29499932032.806361,19656283.064516,17927475150.322553,56374258.774194,0,47427407183.128914,806213162.258112
2024-08-14,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29538788504.967651,19656283.064516,17947131433.387069,56374258.774194,0,47485919938.354720,808351658.709725
2024-08-15,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29577644977.128941,19656283.064516,17966787716.451585,56374258.774194,0,47544432693.580526,810490155.161338
2024-08-16,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29616501449.290231,19656283.064516,17986443999.516101,56374258.774194,0,47602945448.806332,812628651.612951
2024-08-17,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29655357921.451521,19656283.064516,18006100282.580617,56374258.774194,0,47661458204.032138,814767148.064564
2024-08-18,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29694214393.612811,19656283.064516,18025756565.645133,56374258.774194,0,47719970959.257944,816905644.516177
2024-08-19,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29733070865.774101,19656283.064516,18045412848.709649,56374258.774194,0,47778483714.483750,819044140.967790
2024-08-20,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29771927337.935391,19656283.064516,18065069131.774165,56374258.774194,0,47836996469.709556,821182637.419403
2024-08-21,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29810783810.096681,19656283.064516,18084725414.838681,56374258.774194,0,47895509224.935362,823321133.871016
2024-08-22,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29849640282.257971,19656283.064516,18104381697.903197,56374258.774194,0,47954021980.161168,825459630.322629
2024-08-23,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29888496754.419261,19656283.064516,18124037980.967713,56374258.774194,0,48012534735.386974,827598126.774242
2024-08-24,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29927353226.580551,19656283.064516,18143694264.032229,56374258.774194,0,48071047490.612780,829736623.225855
2024-08-25,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,29966209698.741841,19656283.064516,18163350547.096745,56374258.774194,0,48129560245.838586,831875119.677468
2024-08-26,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30005066170.903131,19656283.064516,18183006830.161261,56374258.774194,0,48188073001.064392,834013616.129081
2024-08-27,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30043922643.064421,19656283.064516,18202663113.225777,56374258.774194,0,48246585756.290198,836152112.580694
2024-08-28,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30082779115.225711,19656283.064516,18222319396.290293,56374258.774194,0,48305098511.516004,838290609.032307
2024-08-29,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30121635587.387001,19656283.064516,18241975679.354809,56374258.774194,0,48363611266.741810,840429105.483920
2024-08-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30160492059.548291,19656283.064516,18261631962.419325,56374258.774194,0,48422124021.967616,842567601.935533
2024-08-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30199348531.709581,19656283.064516,18281288245.483841,56374258.774194,0,48480636777.193422,844706098.387146
2024-09-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30238205003.870871,19656283.064516,18300944528.548357,56374258.774194,0,48539149532.419228,846844594.838759
2024-09-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30277061476.032161,19656283.064516,18320600811.612873,56374258.774194,0,48597662287.645034,848983091.290372
2024-09-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30315917948.193451,19656283.064516,18340257094.677389,56374258.774194,0,48656175042.870840,851121587.741985
2024-09-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30354774420.354741,19656283.064516,18359913377.741905,56374258.774194,0,48714687798.096646,853260084.193598
2024-09-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30393630892.516031,19656283.064516,18379569660.806421,56374258.774194,0,48773200553.322452,855398580.645211
2024-09-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30432487364.677321,19656283.064516,18399225943.870937,56374258.774194,0,48831713308.548258,857537077.096824
2024-09-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30471343836.838611,19656283.064516,18418882226.935453,56374258.774194,0,48890226063.774064,859675573.548437
2024-09-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,30510200308.999901,19656283.064516,18438538509.999969,56374258.774194,0,48948738818.999870,861814070.000050
2024-09-09,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30550351996.899901,20311492.500000,18458850002.499969,58253400.733333,0,49009201999.399870,864023849.666717
2024-09-10,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30590503684.799901,20311492.500000,18479161494.999969,58253400.733333,0,49069665179.799870,866233629.333384
2024-09-11,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30630655372.699901,20311492.500000,18499472987.499969,58253400.733333,0,49130128360.199870,868443409.000051
2024-09-12,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30670807060.599901,20311492.500000,18519784479.999969,58253400.733333,0,49190591540.599870,870653188.666718
2024-09-13,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30710958748.499901,20311492.500000,18540095972.499969,58253400.733333,0,49251054720.999870,872862968.333385
2024-09-14,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30751110436.399901,20311492.500000,18560407464.999969,58253400.733333,0,49311517901.399870,875072748.000052
2024-09-15,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30791262124.299901,20311492.500000,18580718957.499969,58253400.733333,0,49371981081.799870,877282527.666719
2024-09-16,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30831413812.199901,20311492.500000,18601030449.999969,58253400.733333,0,49432444262.199870,879492307.333386
2024-09-17,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30871565500.099901,20311492.500000,18621341942.499969,58253400.733333,0,49492907442.599870,881702087.000053
2024-09-18,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30911717187.999901,20311492.500000,18641653434.999969,58253400.733333,0,49553370622.999870,883911866.666720
2024-09-19,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30951868875.899901,20311492.500000,18661964927.499969,58253400.733333,0,49613833803.399870,886121646.333387
2024-09-20,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,30992020563.799901,20311492.500000,18682276419.999969,58253400.733333,0,49674296983.799870,888331426.000054
2024-09-21,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31032172251.699901,20311492.500000,18702587912.499969,58253400.733333,0,49734760164.199870,890541205.666721
2024-09-22,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31072323939.599901,20311492.500000,18722899404.999969,58253400.733333,0,49795223344.599870,892750985.333388
2024-09-23,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31112475627.499901,20311492.500000,18743210897.499969,58253400.733333,0,49855686524.999870,894960765.000055
2024-09-24,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31152627315.399901,20311492.500000,18763522389.999969,58253400.733333,0,49916149705.399870,897170544.666722
2024-09-25,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31192779003.299901,20311492.500000,18783833882.499969,58253400.733333,0,49976612885.799870,899380324.333389
2024-09-26,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31232930691.199901,20311492.500000,18804145374.999969,58253400.733333,0,50037076066.199870,901590104.000056
2024-09-27,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31273082379.099901,20311492.500000,18824456867.499969,58253400.733333,0,50097539246.599870,903799883.666723
2024-09-28,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31313234066.999901,20311492.500000,18844768359.999969,58253400.733333,0,50158002426.999870,906009663.333390
2024-09-29,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31353385754.899901,20311492.500000,18865079852.499969,58253400.733333,0,50218465607.399870,908219443.000057
2024-09-30,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31393537442.799901,20311492.500000,18885391344.999969,58253400.733333,0,50278928787.799870,910429222.666724
2024-10-01,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31433689130.699901,20311492.500000,18905702837.499969,58253400.733333,0,50339391968.199870,912639002.333391
2024-10-02,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31473840818.599901,20311492.500000,18926014329.999969,58253400.733333,0,50399855148.599870,914848782.000058
2024-10-03,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31513992506.499901,20311492.500000,18946325822.499969,58253400.733333,0,50460318328.999870,917058561.666725
2024-10-04,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31554144194.399901,20311492.500000,18966637314.999969,58253400.733333,0,50520781509.399870,919268341.333392
2024-10-05,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31594295882.299901,20311492.500000,18986948807.499969,58253400.733333,0,50581244689.799870,921478121.000059
2024-10-06,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,31634447570.199901,20311492.500000,19007260299.999969,58253400.733333,0,50641707870.199870,923687900.666726
