date,team_supply,investors_supply,protocol_launch_supply,bonding_curve_supply,initial_emissions_program_supply,bonding_curve_dexs,community_supply,gross_emissions_native,premine_unlocks_native,net_change_supply_native,burns_native,circulating_supply_native
2024-09-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"880,341,885.05"
2024-09-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"881,021,760.70"
2024-09-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"881,701,636.35"
2024-09-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"882,381,512.01"
2024-09-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"883,061,387.66"
2024-09-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"883,741,263.31"
2024-09-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"884,421,138.97"
2024-09-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"885,101,014.62"
2024-09-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"885,780,890.27"
2024-10-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"886,460,765.92"
2024-10-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"887,140,641.58"
2024-10-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"887,820,517.23"
2024-10-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"888,500,392.88"
2024-10-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"889,180,268.54"
2024-10-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"889,860,144.19"
2024-10-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"890,540,019.84"
2024-10-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"891,219,895.50"
2024-10-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"891,899,771.15"
2024-10-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"892,579,646.80"
2024-10-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"893,259,522.46"
2024-10-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"893,939,398.11"
2024-10-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"894,619,273.76"
2024-10-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"895,299,149.42"
2024-10-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"895,979,025.07"
2024-10-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"896,658,900.72"
2024-10-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"897,338,776.38"
2024-10-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"898,018,652.03"
2024-10-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"898,698,527.68"
2024-10-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"899,378,403.33"
2024-10-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"900,058,278.99"
2024-10-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"900,738,154.64"
2024-10-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"901,418,030.29"
2024-10-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"902,097,905.95"
2024-10-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"902,777,781.60"
2024-10-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"903,457,657.25"
2024-10-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"904,137,532.91"
2024-10-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"904,817,408.56"
2024-10-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"905,497,284.21"
2024-10-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"906,177,159.87"
2024-10-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"906,857,035.52"
2024-11-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"907,536,911.17"
2024-11-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"908,216,786.83"
2024-11-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"908,896,662.48"
2024-11-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"909,576,538.13"
2024-11-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"910,256,413.78"
2024-11-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"910,936,289.44"
2024-11-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"911,616,165.09"
2024-11-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"912,296,040.74"
2024-11-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"912,975,916.40"
2024-11-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"913,655,792.05"
2024-11-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"914,335,667.70"
2024-11-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"915,015,543.36"
2024-11-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"915,695,419.01"
2024-11-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"916,375,294.66"
2024-11-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"917,055,170.32"
2024-11-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"917,735,045.97"
2024-11-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"918,414,921.62"
2024-11-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"919,094,797.28"
2024-11-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"919,774,672.93"
2024-11-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"920,454,548.58"
2024-11-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"921,134,424.24"
2024-11-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"921,814,299.89"
2024-11-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"922,494,175.54"
2024-11-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"923,174,051.19"
2024-11-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"923,853,926.85"
2024-11-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"924,533,802.50"
2024-11-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"925,213,678.15"
2024-11-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"925,893,553.81"
2024-11-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"926,573,429.46"
2024-11-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"927,253,305.11"
2024-12-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"927,933,180.77"
2024-12-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"928,613,056.42"
2024-12-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"929,292,932.07"
2024-12-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"929,972,807.73"
2024-12-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"930,652,683.38"
2024-12-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"931,332,559.03"
2024-12-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"932,012,434.69"
2024-12-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"932,692,310.34"
2024-12-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"933,372,185.99"
2024-12-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"934,052,061.64"
2024-12-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"934,731,937.30"
2024-12-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"935,411,812.95"
2024-12-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"936,091,688.60"
2024-12-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"936,771,564.26"
2024-12-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"937,451,439.91"
2024-12-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"938,131,315.56"
2024-12-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"938,811,191.22"
2024-12-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"939,491,066.87"
2024-12-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"940,170,942.52"
2024-12-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"940,850,818.18"
2024-12-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"941,530,693.83"
2024-12-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"942,210,569.48"
2024-12-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"942,890,445.14"
2024-12-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"943,570,320.79"
2024-12-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"944,250,196.44"
2024-12-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"944,930,072.10"
2024-12-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"945,609,947.75"
2024-12-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"946,289,823.40"
2024-12-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"946,969,699.05"
2024-12-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"947,649,574.71"
2024-12-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"948,329,450.36"
2025-01-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"949,009,326.01"
2025-01-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"949,689,201.67"
2025-01-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"950,369,077.32"
2025-01-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"951,048,952.97"
2025-01-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"951,728,828.63"
2025-01-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"952,408,704.28"
2025-01-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"953,088,579.93"
2025-01-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"953,768,455.59"
2025-01-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"954,448,331.24"
2025-01-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"955,128,206.89"
2025-01-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"955,808,082.55"
2025-01-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"956,487,958.20"
2025-01-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"957,167,833.85"
2025-01-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"957,847,709.51"
2025-01-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"958,527,585.16"
2025-01-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"959,207,460.81"
2025-01-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"959,887,336.46"
2025-01-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"960,567,212.12"
2025-01-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"961,247,087.77"
2025-01-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"961,926,963.42"
2025-01-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"962,606,839.08"
2025-01-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"963,286,714.73"
2025-01-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"963,966,590.38"
2025-01-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"964,646,466.04"
2025-01-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"965,326,341.69"
2025-01-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"966,006,217.34"
2025-01-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"966,686,093.00"
2025-01-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"967,365,968.65"
2025-01-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"968,045,844.30"
2025-01-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"968,725,719.96"
2025-01-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"969,405,595.61"
2025-02-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"970,085,471.26"
2025-02-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"970,765,346.91"
2025-02-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"971,445,222.57"
2025-02-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"972,125,098.22"
2025-02-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"972,804,973.87"
2025-02-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"973,484,849.53"
2025-02-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"974,164,725.18"
2025-02-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"974,844,600.83"
2025-02-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"975,524,476.49"
2025-02-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"976,204,352.14"
2025-02-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"976,884,227.79"
2025-02-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"977,564,103.45"
2025-02-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"978,243,979.10"
2025-02-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"978,923,854.75"
2025-02-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"979,603,730.41"
2025-02-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"980,283,606.06"
2025-02-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"980,963,481.71"
2025-02-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"981,643,357.37"
2025-02-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"982,323,233.02"
2025-02-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"983,003,108.67"
2025-02-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"983,682,984.32"
2025-02-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"984,362,859.98"
2025-02-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"985,042,735.63"
2025-02-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"985,722,611.28"
2025-02-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"986,402,486.94"
2025-02-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"987,082,362.59"
2025-02-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"987,762,238.24"
2025-02-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"988,442,113.90"
2025-03-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"989,121,989.55"
2025-03-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"989,801,865.20"
2025-03-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"990,481,740.86"
2025-03-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"991,161,616.51"
2025-03-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"991,841,492.16"
2025-03-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"992,521,367.82"
2025-03-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"993,201,243.47"
2025-03-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"993,881,119.12"
2025-03-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"994,560,994.77"
2025-03-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"995,240,870.43"
2025-03-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"995,920,746.08"
2025-03-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"996,600,621.73"
2025-03-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"997,280,497.39"
2025-03-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"997,960,373.04"
2025-03-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"998,640,248.69"
2025-03-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"999,320,124.35"
2025-03-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"1,000,000,000.00"
